EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;IMPORTE
2021;14060;5331;609000;91001;Inmovilizado Inmaterial;200373,4
2021;14060;5331;609000;14202;Inmovilizado Inmaterial;18571,43
2021;14060;5331;609000;36004;Inmovilizado Inmaterial;135967,66
2021;14060;5331;609000;36004;Inmovilizado Inmaterial;57024,15
2021;14060;5331;609000;91001;Inmovilizado Inmaterial;84035,59
2021;14060;5331;609000;91002;Inmovilizado Inmaterial;10000
2021;14060;5331;609000;91002;Inmovilizado Inmaterial;15000
2021;14060;5331;609000;91002;Inmovilizado Inmaterial;16506,99
2021;14060;5331;609000;12202;Inmovilizado Inmaterial;379278,22
2021;14060;5331;609000;12202;Inmovilizado Inmaterial;159067,37
2021;14060;5331;740043;12202;A SARGA para Prog. prev. y extinc. incendios;4553452,44
2021;14060;5331;740043;91002;A SARGA para Prog. prev. y extinc. incendios;15878543,32
2021;14060;5331;740043;91001;A SARGA para Prog. prev. y extinc. incendios;2405597,52
2021;14060;5331;740043;36004;A SARGA para Prog. prev. y extinc. incendios;1632369,74
2021;14060;5332;120000;91002;Sueldos de Personal Funcionario;437356,68
2021;14060;5332;120005;91002;Trienios de Personal Funcionario;107679
2021;14060;5332;120006;91002;Pagas extraordinarias de Personal Funcionario;166161,76
2021;14060;5332;121000;91002;Complemento de destino de Personal Funcionario;245996,4
2021;14060;5332;121001;91002;Complemento específico de Personal Funcionario;561865,96
2021;14060;5332;130000;91002;Salario base de Personal Laboral Fijo;245822,16
2021;14060;5332;130001;91002;Antigüedad de Personal Laboral Fijo;33752,04
2021;14060;5332;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;61151,1
2021;14060;5332;130003;91002;Otras remuneraciones de Personal Laboral Fijo;73773,96
2021;14060;5332;160000;91002;Seguridad social;493456,65
2021;14060;5332;202000;91002;Arrendamientos de edificios y otras construcciones;31441
2021;14060;5332;203000;91002;Arrendamientos maquinaria, instalación y utillaje;2196
2021;14060;5332;210000;91002;Rep. y conservación de terrenos y bienes naturales;6786
2021;14060;5332;212000;91002;Rep. y conservación edificios y otras construcc.;27389
2021;14060;5332;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;8343
2021;14060;5332;214000;91002;Reparación y conservación material de transporte;37773
2021;14060;5332;215000;91002;Reparación y conservación de mobiliario y enseres;9366
2021;14060;5332;220000;91002;Ordinario no inventariable;960
2021;14060;5332;220001;91002;Mobiliario y enseres;500
2021;14060;5332;220003;91002;Libros y otras publicaciones;500
2021;14060;5332;220004;91002;Material informático;2542
2021;14060;5332;221000;91002;Energía eléctrica;8165
2021;14060;5332;221001;91002;Agua;10014
2021;14060;5332;221002;91002;Gas;10239
2021;14060;5332;221003;91002;Combustibles;20000
2021;14060;5332;221005;91002;Productos alimenticios;4290
2021;14060;5332;221009;91002;Otros suministros;50190
2021;14060;5332;222001;91002;Postales;19940
2021;14060;5332;223000;91002;Transporte;480
2021;14060;5332;225000;91002;Tributos locales;600
2021;14060;5332;225001;91002;Tributos autonómicos;600
2021;14060;5332;225002;91002;Tributos estatales;600
2021;14060;5332;226001;91002;Atenciones protocolarias y representativas;5000
2021;14060;5332;226002;91002;Gastos de divulgación y promoción;5000
2021;14060;5332;226002;91002;Gastos de divulgación y promoción;20000
2021;14060;5332;226003;91002;Jurídicos, Contenciosos;10000
2021;14060;5332;226005;91002;Reuniones y conferencias;5000
2021;14060;5332;227000;91002;Limpieza y aseo;9140
2021;14060;5332;227006;12202;Estudios y trabajos técnicos;16430
2021;14060;5332;227006;12202;Estudios y trabajos técnicos;181079,05
2021;14060;5332;227006;12202;Estudios y trabajos técnicos;89040
2021;14060;5332;227006;12202;Estudios y trabajos técnicos;514442,7
2021;14060;5332;227006;12202;Estudios y trabajos técnicos;209788,36
2021;14060;5332;227006;14202;Estudios y trabajos técnicos;198000
2021;14060;5332;227006;36001;Estudios y trabajos técnicos;5890
2021;14060;5332;227006;36001;Estudios y trabajos técnicos;64915,13
2021;14060;5332;227006;36001;Estudios y trabajos técnicos;31920
2021;14060;5332;227006;36001;Estudios y trabajos técnicos;184422,9
2021;14060;5332;227006;36001;Estudios y trabajos técnicos;40299
2021;14060;5332;227006;36006;Estudios y trabajos técnicos;200000
2021;14060;5332;227006;91001;Estudios y trabajos técnicos;106615,38
2021;14060;5332;227006;91002;Estudios y trabajos técnicos;91172
2021;14060;5332;227006;91001;Estudios y trabajos técnicos;8680
2021;14060;5332;227006;91001;Estudios y trabajos técnicos;95664,41
2021;14060;5332;227006;91001;Estudios y trabajos técnicos;47040
2021;14060;5332;227006;91001;Estudios y trabajos técnicos;271781,1
2021;14060;5332;227006;91001;Estudios y trabajos técnicos;145739,73
2021;14060;5332;227006;91002;Estudios y trabajos técnicos;383727
2021;14060;5332;227006;91002;Estudios y trabajos técnicos;80000
2021;14060;5332;227006;91002;Estudios y trabajos técnicos;100000
2021;14060;5332;227006;91002;Estudios y trabajos técnicos;60000
2021;14060;5332;227006;91002;Estudios y trabajos técnicos;20000
2021;14060;5332;227009;12202;Otros trabajos realizados por otras empresas;496513,74
2021;14060;5332;227009;36001;Otros trabajos realizados por otras empresas;174575,49
2021;14060;5332;227009;12202;Otros trabajos realizados por otras empresas;12345,03
2021;14060;5332;227009;12202;Otros trabajos realizados por otras empresas;346962,81
2021;14060;5332;227009;91002;Otros trabajos realizados por otras empresas;260
2021;14060;5332;227009;36001;Otros trabajos realizados por otras empresas;124382,89
2021;14060;5332;227009;91001;Otros trabajos realizados por otras empresas;257269,15
2021;14060;5332;227009;91001;Otros trabajos realizados por otras empresas;183301,1
2021;14060;5332;227009;91001;Otros trabajos realizados por otras empresas;10947,47
2021;14060;5332;227009;91002;Otros trabajos realizados por otras empresas;26000
2021;14060;5332;227009;91002;Otros trabajos realizados por otras empresas;1413785,06
2021;14060;5332;227009;91002;Otros trabajos realizados por otras empresas;1644641,62
2021;14060;5332;230000;91002;Dietas;9944
2021;14060;5332;231000;91002;Locomoción;20057
2021;14060;5332;239000;91002;Otras indemnizaciones;15000
2021;14060;5332;405008;91002;Convenio con Instituto Pirenaico de Ecología;30000
2021;14060;5332;440195;91002;Aportación Consorcio Reserva de la Biosfera;12000
2021;14060;5332;460123;91002;Compensación aytos espacios naturales protegidos;2000000
2021;14060;5332;480436;91002;QUEBRANTAHUESOS;70000
2021;14060;5332;480670;91002;Asociación Cultural Caradria;50000
2021;14060;5332;607000;91002;Bienes destinados para uso general;140000
2021;14060;5332;607000;12202;Bienes destinados para uso general;332133,33
2021;14060;5332;607000;12202;Bienes destinados para uso general;31800
2021;14060;5332;607000;36001;Bienes destinados para uso general;119066,67
2021;14060;5332;607000;36001;Bienes destinados para uso general;11400
2021;14060;5332;607000;36006;Bienes destinados para uso general;200000
2021;14060;5332;607000;91001;Bienes destinados para uso general;175466,67
2021;14060;5332;607000;91001;Bienes destinados para uso general;16800
2021;14060;5332;607000;91002;Bienes destinados para uso general;20000
2021;14060;5332;607000;91002;Bienes destinados para uso general;30000
2021;14060;5332;607000;91002;Bienes destinados para uso general;35000
2021;14060;5332;607000;91002;Bienes destinados para uso general;50000
2021;14060;5332;607000;91002;Bienes destinados para uso general;31333,33
2021;14060;5332;607000;91002;Bienes destinados para uso general;30000
2021;14060;5332;760077;91002;Subv. Área Inf. socioecon. Parque Nacional Ordesa;15771,87
2021;14060;5332;760077;36008;Subv. Área Inf. socioecon. Parque Nacional Ordesa;109200
2021;14060;5332;770056;12202;Decreto 228/04.Particulares.Desarrollo Sostenible;132500
2021;14060;5332;770056;91001;Decreto 228/04.Particulares.Desarrollo Sostenible;70000
2021;14060;5332;770056;36001;Decreto 228/04.Particulares.Desarrollo Sostenible;47500
2021;14060;5332;770077;91002;Subv. Área Inf. socioecon. Parque Nacional Ordesa;6571,61
2021;14060;5332;770077;36008;Subv. Área Inf. socioecon. Parque Nacional Ordesa;45500
2021;14060;5332;780079;36008;Subv. Área Inf. socioecon. Parque Nacional Ordesa;30300
2021;14070;7121;101000;91002;Retribuciones básicas de SGT, DG y asimilados;13292,28
2021;14070;7121;101001;91002;Complemento de destino de SGT, DG y asimilados;14991,48
2021;14070;7121;101002;91002;Complemento específico de SGT, DG y asimilados;36871,68
2021;14070;7121;101006;91002;Pagas extraordinarias de SGT, DG y asimilados;3864,66
2021;14070;7121;120000;91002;Sueldos de Personal Funcionario;667525,92
2021;14070;7121;120005;91002;Trienios de Personal Funcionario;163959
2021;14070;7121;120006;91002;Pagas extraordinarias de Personal Funcionario;244219,44
2021;14070;7121;121000;91002;Complemento de destino de Personal Funcionario;352495,92
2021;14070;7121;121001;91002;Complemento específico de Personal Funcionario;696311,04
2021;14070;7121;121009;91002;Otras retribuciones complementarias Funcionarios;901,56
2021;14070;7121;130000;91002;Salario base de Personal Laboral Fijo;17979,72
2021;14070;7121;130001;91002;Antigüedad de Personal Laboral Fijo;3522,24
2021;14070;7121;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;4405,82
2021;14070;7121;130003;91002;Otras remuneraciones de Personal Laboral Fijo;1983,96
2021;14070;7121;160000;91002;Seguridad social;543875,29
2021;14070;7121;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;1000
2021;14070;7121;215000;91002;Reparación y conservación de mobiliario y enseres;2000
2021;14070;7121;220000;91002;Ordinario no inventariable;2000
2021;14070;7121;220001;91002;Mobiliario y enseres;2000
2021;14070;7121;220002;91002;Prensa, revistas y publicaciones periódicas;1000
2021;14070;7121;220003;91002;Libros y otras publicaciones;1000
2021;14070;7121;220004;91002;Material informático;3000
2021;14070;7121;221009;91002;Otros suministros;4000
2021;14070;7121;221009;12101;Otros suministros;919148
2021;14070;7121;221009;91001;Otros suministros;55000
2021;14070;7121;223000;91002;Transporte;5000
2021;14070;7121;226001;91002;Atenciones protocolarias y representativas;1000
2021;14070;7121;226002;91002;Gastos de divulgación y promoción;3000
2021;14070;7121;226005;91002;Reuniones y conferencias;1500
2021;14070;7121;226009;91002;Otros gastos diversos;10000
2021;14070;7121;227006;91002;Estudios y trabajos técnicos;3000
2021;14070;7121;230000;91002;Dietas;4000
2021;14070;7121;231000;91002;Locomoción;3500
2021;14070;7121;233000;91002;Gastos a través de agencias de viaje;6000
2021;14070;7121;440208;91002;Transf. SARGA. Llevanza sist integr.gest. agroambi;226800
2021;14070;7121;470007;12101;Política Agraria Comunitaria;13500000
2021;14070;7121;470009;91002;Fomento comercialización productos agr. y aliment.;125000
2021;14070;7121;470096;91001;Participación programa Calidad PDR;56000
2021;14070;7121;470096;34061;Participación programa Calidad PDR;38000
2021;14070;7121;470096;12202;Participación programa Calidad PDR;106000
2021;14070;7121;480357;91002;Mejora Calidad Ofertas Productos Agroalimentarios;65000
2021;14070;7121;480391;91002;Asoc. Promoción Consumo Frutas Hortalizas 5 al día;600
2021;14070;7121;480423;91001;Información promoción PDR;191800
2021;14070;7121;480423;12202;Información promoción PDR;363050
2021;14070;7121;480423;34062;Información promoción PDR;130150
2021;14070;7121;480471;91002;Convenio con CAAE;75000
2021;14070;7121;480560;91002;Convenio con la Fundación DIETA MEDITERRÁNEA;50000
2021;14070;7121;480585;91002;Prom Productos y Mdos Agroalim de prox y ecológ;75000
2021;14070;7121;740084;91002;A sarga - promoción agroalimientaria y otros;1800000
2021;14070;7121;770012;12202;Plan Compet. Sector Agroalim.-Apoyo Ind. Agroalim.;7771936
2021;14070;7121;770012;34007;Plan Compet. Sector Agroalim.-Apoyo Ind. Agroalim.;2786165,07
2021;14070;7121;770012;91001;Plan Compet. Sector Agroalim.-Apoyo Ind. Agroalim.;4842000
2021;14070;7121;770097;91001;Fondo Programa FEP;215277,63
2021;14070;7121;770097;15101;Fondo Programa FEP;645832,8
2021;14070;7121;770135;91002;Subv. intereses a explotaciones agropecuarias;475000
2021;14070;7121;770146;12101;Política Agraria Comunitaria - OCM Vino;12000000
2021;14070;7121;780203;91002;Convenio Denominación Origen Borja;50000
2021;14070;7121;780220;91002;Asoc. Industrias Alimentación Aragón. Proy. Promoc;200000
2021;15010;6112;100000;91002;Retribuciones básicas de Altos Cargos;16199,76
2021;15010;6112;100001;91002;Otras remuneraciones de Altos Cargos;54056,88
2021;15010;6112;101000;91002;Retribuciones básicas de SGT, DG y asimilados;13292,28
2021;15010;6112;101001;91002;Complemento de destino de SGT, DG y asimilados;14991,48
2021;15010;6112;101002;91002;Complemento específico de SGT, DG y asimilados;36871,68
2021;15010;6112;101005;91002;Trienios de SGT, DG y asimilados;5002,56
2021;15010;6112;101006;91002;Pagas extraordinarias de SGT, DG y asimilados;4379,28
2021;15010;6112;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;54157,44
2021;15010;6112;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;107249,64
2021;15010;6112;110006;91002;Pagas extraordinarias Pers. Eventual de Gabinete;9026,24
2021;15010;6112;120000;91002;Sueldos de Personal Funcionario;262355,52
2021;15010;6112;120005;91002;Trienios de Personal Funcionario;55002,6
2021;15010;6112;120006;91002;Pagas extraordinarias de Personal Funcionario;104942,44
2021;15010;6112;121000;91002;Complemento de destino de Personal Funcionario;162817,56
2021;15010;6112;121001;91002;Complemento específico de Personal Funcionario;333495,48
2021;15010;6112;121009;91002;Otras retribuciones complementarias Funcionarios;144,72
2021;15010;6112;130000;91002;Salario base de Personal Laboral Fijo;79952,16
2021;15010;6112;130001;91002;Antigüedad de Personal Laboral Fijo;12034,32
2021;15010;6112;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;19995,16
2021;15010;6112;130003;91002;Otras remuneraciones de Personal Laboral Fijo;42178,4
2021;15010;6112;160000;91002;Seguridad social;360390,4
2021;15010;6112;212000;91002;Rep. y conservación edificios y otras construcc.;15000
2021;15010;6112;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;997
2021;15010;6112;214000;91002;Reparación y conservación material de transporte;15840
2021;15010;6112;215000;91002;Reparación y conservación de mobiliario y enseres;1650
2021;15010;6112;216000;91002;Rep. y conserv. equipos procesos de información;2970
2021;15010;6112;219000;91002;Rep. y conservación de otro inmovilizado material;660
2021;15010;6112;220000;91002;Ordinario no inventariable;8800,54
2021;15010;6112;220001;91002;Mobiliario y enseres;5200
2021;15010;6112;220002;91002;Prensa, revistas y publicaciones periódicas;3960
2021;15010;6112;220003;91002;Libros y otras publicaciones;1100
2021;15010;6112;220004;91002;Material informático;5500
2021;15010;6112;221000;91002;Energía eléctrica;16060
2021;15010;6112;221001;91002;Agua;660
2021;15010;6112;221002;91002;Gas;660
2021;15010;6112;221003;91002;Combustibles;1570,02
2021;15010;6112;221004;91002;Vestuario;4400
2021;15010;6112;221009;91002;Otros suministros;4929
2021;15010;6112;222000;91002;Telefónicas;23267,01
2021;15010;6112;222001;91002;Postales;37848,43
2021;15010;6112;223000;91002;Transporte;8800
2021;15010;6112;224001;91002;Primas de vehículos;660
2021;15010;6112;224003;91002;Otros riesgos;660
2021;15010;6112;225001;91002;Tributos autonómicos;2200
2021;15010;6112;225002;91002;Tributos estatales;2200
2021;15010;6112;226001;91002;Atenciones protocolarias y representativas;11000
2021;15010;6112;226002;91002;Gastos de divulgación y promoción;6326
2021;15010;6112;226003;91002;Jurídicos, Contenciosos;10000
2021;15010;6112;226005;91002;Reuniones y conferencias;3300
2021;15010;6112;226009;91002;Otros gastos diversos;1200
2021;15010;6112;227000;91002;Limpieza y aseo;39120
2021;15010;6112;227001;91002;Seguridad;20000
2021;15010;6112;227006;91002;Estudios y trabajos técnicos;5000
2021;15010;6112;227009;91002;Otros trabajos realizados por otras empresas;3300
2021;15010;6112;230000;91002;Dietas;7700
2021;15010;6112;231000;91002;Locomoción;10000
2021;15010;6112;239000;91002;Otras indemnizaciones;11662
2021;15010;6112;352000;91002;Intereses de demora;5000
2021;15010;6112;480473;91002;Participación institucional UGT;200000
2021;15010;6112;480474;91002;Participación institucional CCOO;200000
2021;15010;6112;480475;91002;Participación institucional CEOE;200000
2021;15010;6112;480476;91002;Participación institucional CEPYME;200000
2021;15010;6112;603000;91002;Maquinaria, instalación y utillaje;10000
2021;15010;6112;609000;91002;Inmovilizado Inmaterial;200000
2021;15020;5511;120000;91002;Sueldos de Personal Funcionario;312229,08
2021;15020;5511;120005;91002;Trienios de Personal Funcionario;64495,68
2021;15020;5511;120006;91002;Pagas extraordinarias de Personal Funcionario;112338,24
2021;15020;5511;121000;91002;Complemento de destino de Personal Funcionario;166606,2
2021;15020;5511;121001;91002;Complemento específico de Personal Funcionario;329295,84
2021;15020;5511;160000;91002;Seguridad social;220367,47
2021;15020;5511;212000;91002;Rep. y conservación edificios y otras construcc.;6510
2021;15020;5511;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;8000
2021;15020;5511;215000;91002;Reparación y conservación de mobiliario y enseres;500
2021;15020;5511;220000;91002;Ordinario no inventariable;992
2021;15020;5511;220001;91002;Mobiliario y enseres;300
2021;15020;5511;220003;91002;Libros y otras publicaciones;500
2021;15020;5511;220004;91002;Material informático;1000
2021;15020;5511;221000;91002;Energía eléctrica;15924
2021;15020;5511;221001;91002;Agua;9550
2021;15020;5511;221009;91002;Otros suministros;5685
2021;15020;5511;222000;91002;Telefónicas;7671
2021;15020;5511;222001;91002;Postales;1805
2021;15020;5511;223000;91002;Transporte;1140
2021;15020;5511;224003;91002;Otros riesgos;852
2021;15020;5511;226001;91002;Atenciones protocolarias y representativas;200
2021;15020;5511;226002;91002;Gastos de divulgación y promoción;1000
2021;15020;5511;226005;91002;Reuniones y conferencias;2112
2021;15020;5511;226009;91002;Otros gastos diversos;2850
2021;15020;5511;227000;91002;Limpieza y aseo;25215
2021;15020;5511;227003;91002;Postales;2569
2021;15020;5511;227006;91002;Estudios y trabajos técnicos;37000
2021;15020;5511;227009;91002;Otros trabajos realizados por otras empresas;1000
2021;15020;5511;230000;91002;Dietas;3515
2021;15020;5511;231000;91002;Locomoción;3610
2021;15020;5511;251000;91002;Realización de cursos de formación interna;500
2021;15020;5511;602000;91002;Edificios y otras construcciones;75000
2021;15020;6122;120000;91002;Sueldos de Personal Funcionario;74569,8
2021;15020;6122;120005;91002;Trienios de Personal Funcionario;18653,64
2021;15020;6122;120006;91002;Pagas extraordinarias de Personal Funcionario;29724,38
2021;15020;6122;121000;91002;Complemento de destino de Personal Funcionario;47391,72
2021;15020;6122;121001;91002;Complemento específico de Personal Funcionario;97104,24
2021;15020;6122;160000;91002;Seguridad social;65993,39
2021;15020;6122;215000;91002;Reparación y conservación de mobiliario y enseres;315
2021;15020;6122;216000;91002;Rep. y conserv. equipos procesos de información;950
2021;15020;6122;220000;91002;Ordinario no inventariable;2850
2021;15020;6122;220001;91002;Mobiliario y enseres;665
2021;15020;6122;220002;91002;Prensa, revistas y publicaciones periódicas;665
2021;15020;6122;220003;91002;Libros y otras publicaciones;665
2021;15020;6122;220004;91002;Material informático;2850
2021;15020;6122;221003;91002;Combustibles;213
2021;15020;6122;222000;91002;Telefónicas;1414
2021;15020;6122;222001;91002;Postales;475
2021;15020;6122;222009;91002;Otras comunicaciones;190
2021;15020;6122;223000;91002;Transporte;665
2021;15020;6122;225000;91002;Tributos locales;48
2021;15020;6122;226001;91002;Atenciones protocolarias y representativas;3682
2021;15020;6122;226002;91002;Gastos de divulgación y promoción;2031
2021;15020;6122;226005;91002;Reuniones y conferencias;2031
2021;15020;6122;226009;91002;Otros gastos diversos;190
2021;15020;6122;227006;91002;Estudios y trabajos técnicos;13231
2021;15020;6122;227009;91002;Otros trabajos realizados por otras empresas;8071
2021;15020;6122;230000;91002;Dietas;3800
2021;15020;6122;231000;91002;Locomoción;2999
2021;15020;6122;440005;91002;Transferencia funcionamiento Aragón Exterior S.A.;1000000
2021;15020;6122;440082;91002;Transferencia a SODIAR;75000
2021;15020;6122;480569;91002;Subvención internacionalización CEOE;35000
2021;15020;6122;480570;91002;Subvención internacionalización CEPYME;35000
2021;15020;6122;740063;91002;Transferencia SODIAR - fondo impulso emprendedores;150000
2021;15020;6122;740109;91002;Transferencia A SODIAR. Fondo microcréditos autono;50000
2021;15020;6122;760059;91002;Infraestructuras Municipales;1450000
2021;15020;6122;770001;91002;Apoyo a Empresas Aragonesas;2500000
2021;15020;6122;770153;91002;Contrato Reafianzamiento AVALIA;200000
2021;15020;6122;770154;91002;Apoyo investigación y desarrollo para vehículo elé;2825000
2021;15020;6315;101000;91002;Retribuciones básicas de SGT, DG y asimilados;13292,28
2021;15020;6315;101001;91002;Complemento de destino de SGT, DG y asimilados;14991,48
2021;15020;6315;101002;91002;Complemento específico de SGT, DG y asimilados;36871,68
2021;15020;6315;101005;91002;Trienios de SGT, DG y asimilados;4446,72
2021;15020;6315;101006;91002;Pagas extraordinarias de SGT, DG y asimilados;4322,1
2021;15020;6315;120000;91002;Sueldos de Personal Funcionario;116706,96
2021;15020;6315;120005;91002;Trienios de Personal Funcionario;17043,6
2021;15020;6315;120006;91002;Pagas extraordinarias de Personal Funcionario;42158,08
2021;15020;6315;121000;91002;Complemento de destino de Personal Funcionario;68349,12
2021;15020;6315;121001;91002;Complemento específico de Personal Funcionario;140516,88
2021;15020;6315;160000;91002;Seguridad social;96858,6
2021;15020;6315;215000;91002;Reparación y conservación de mobiliario y enseres;7410
2021;15020;6315;220000;91002;Ordinario no inventariable;2850
2021;15020;6315;220001;91002;Mobiliario y enseres;285
2021;15020;6315;220002;91002;Prensa, revistas y publicaciones periódicas;1900
2021;15020;6315;220003;91002;Libros y otras publicaciones;2550
2021;15020;6315;220004;91002;Material informático;1235
2021;15020;6315;220009;91002;Otro material de oficina;190
2021;15020;6315;223000;91002;Transporte;665
2021;15020;6315;224003;91002;Otros riesgos;451
2021;15020;6315;226001;91002;Atenciones protocolarias y representativas;3682
2021;15020;6315;226002;91002;Gastos de divulgación y promoción;10264
2021;15020;6315;226005;91002;Reuniones y conferencias;12323
2021;15020;6315;226009;91002;Otros gastos diversos;6769
2021;15020;6315;227006;91002;Estudios y trabajos técnicos;22586
2021;15020;6315;230000;91002;Dietas;3325
2021;15020;6315;231000;91002;Locomoción;3515
2021;15020;6421;220000;91002;Ordinario no inventariable;1500
2021;15020;6421;220003;91002;Libros y otras publicaciones;500
2021;15020;6421;226002;91002;Gastos de divulgación y promoción;1705
2021;15020;6421;226005;91002;Reuniones y conferencias;35000
2021;15020;6421;227006;91002;Estudios y trabajos técnicos;2400
2021;15020;6421;230000;91002;Dietas;650
2021;15020;6421;231000;91002;Locomoción;1000
2021;15020;6421;239000;91002;Otras indemnizaciones;17245
2021;15030;3151;101000;91002;Retribuciones básicas de SGT, DG y asimilados;13292,28
2021;15030;3151;101001;91002;Complemento de destino de SGT, DG y asimilados;14991,48
2021;15030;3151;101002;91002;Complemento específico de SGT, DG y asimilados;36871,68
2021;15030;3151;101005;91002;Trienios de SGT, DG y asimilados;3890,88
2021;15030;3151;101006;91002;Pagas extraordinarias de SGT, DG y asimilados;4264,92
2021;15030;3151;120000;91002;Sueldos de Personal Funcionario;1038413,52
2021;15030;3151;120005;91002;Trienios de Personal Funcionario;209354,76
2021;15030;3151;120006;91002;Pagas extraordinarias de Personal Funcionario;395428,26
2021;15030;3151;121000;91002;Complemento de destino de Personal Funcionario;589573,68
2021;15030;3151;121001;91002;Complemento específico de Personal Funcionario;1208175,36
2021;15030;3151;130000;91002;Salario base de Personal Laboral Fijo;106129,56
2021;15030;3151;130001;91002;Antigüedad de Personal Laboral Fijo;17042,4
2021;15030;3151;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;25991,28
2021;15030;3151;130003;91002;Otras remuneraciones de Personal Laboral Fijo;18358,56
2021;15030;3151;160000;91002;Seguridad social;848595,96
2021;15030;3151;203000;91002;Arrendamientos maquinaria, instalación y utillaje;285
2021;15030;3151;205000;91002;Arrendamientos de mobiliario y enseres;10000
2021;15030;3151;210000;91002;Rep. y conservación de terrenos y bienes naturales;6154,27
2021;15030;3151;212000;91002;Rep. y conservación edificios y otras construcc.;35000
2021;15030;3151;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;19869
2021;15030;3151;214000;91002;Reparación y conservación material de transporte;800
2021;15030;3151;215000;91002;Reparación y conservación de mobiliario y enseres;3800
2021;15030;3151;216000;91002;Rep. y conserv. equipos procesos de información;100
2021;15030;3151;220000;91002;Ordinario no inventariable;3000
2021;15030;3151;220001;91002;Mobiliario y enseres;100
2021;15030;3151;220002;91002;Prensa, revistas y publicaciones periódicas;5000
2021;15030;3151;220003;91002;Libros y otras publicaciones;2000
2021;15030;3151;220004;91002;Material informático;100
2021;15030;3151;221000;91002;Energía eléctrica;54000
2021;15030;3151;221001;91002;Agua;4000
2021;15030;3151;221002;91002;Gas;200
2021;15030;3151;221003;91002;Combustibles;15000
2021;15030;3151;221004;91002;Vestuario;100
2021;15030;3151;221006;91002;Productos farmacéuticos;100
2021;15030;3151;221009;91002;Otros suministros;2000
2021;15030;3151;222000;91002;Telefónicas;4000
2021;15030;3151;222001;91002;Postales;100
2021;15030;3151;223000;91002;Transporte;1000
2021;15030;3151;225000;91002;Tributos locales;35000
2021;15030;3151;226000;91002;Cánones;50
2021;15030;3151;226001;91002;Atenciones protocolarias y representativas;1200
2021;15030;3151;226002;91002;Gastos de divulgación y promoción;1500
2021;15030;3151;226003;91002;Jurídicos, Contenciosos;4241,73
2021;15030;3151;226004;91002;Remuneraciones a agentes mediadores independientes;20000
2021;15030;3151;226005;91002;Reuniones y conferencias;5000
2021;15030;3151;227000;91002;Limpieza y aseo;80000
2021;15030;3151;227003;91002;Postales;100
2021;15030;3151;227006;91002;Estudios y trabajos técnicos;5000
2021;15030;3151;227009;91002;Otros trabajos realizados por otras empresas;51000
2021;15030;3151;230000;91002;Dietas;1000
2021;15030;3151;231000;91002;Locomoción;19000
2021;15030;3151;239000;91002;Otras indemnizaciones;200
2021;15030;3151;251003;91002;Realización de cursos de formación externa;80000
2021;15030;3151;405005;91002;Programas formativos Fundación EOI;80000
2021;15030;3151;440110;91002;Conv. UNIZAR Plan  director  prev. r. laborales;18000
2021;15030;3151;440199;91002;Conv. UNIZAR Cátedra MAZ de prestaciones sanitaria;18000
2021;15030;3151;440222;91002;Cátedra UNIZAR Desarrollo Directivo Femenino;20000
2021;15030;3151;440224;91002;Plan Prevención Riesgos Psicosociales;15000
2021;15030;3151;440260;91002;Cátedra UNIZAR Cooperativas y Economía Social;20000
2021;15030;3151;470100;91002;Plan Igualdad PYMES;150000
2021;15030;3151;470107;91002;Plan prevención riesgos piscosociales;15000
2021;15030;3151;470143;91002;Fondo especial segunda oportunidad;82000
2021;15030;3151;480019;91002;Servicio Aragonés de Mediación y Arbitraje;846000
2021;15030;3151;480456;91002;Convenio Fundación Laboral Construcción;16800
2021;15030;3151;480598;91002;Plan Prevención Riesgos Psicosociales;70000
2021;15030;3151;480607;91002;Plan Igualdad PYMES;50000
2021;15030;3151;480673;91002;Rel. Laborales, seguridad y salud laboral UGT;126300
2021;15030;3151;480674;91002;Rel. Laborales, seguridad y salud laboral CCOO;126300
2021;15030;3151;480675;91002;Rel. Laborales, seguridad y salud laboral CEOE;126300
2021;15030;3151;480676;91002;Rel. Laborales, seguridad y salud laboral CEPYME;126300
2021;15030;3151;602000;91002;Edificios y otras construcciones;130500
2021;15030;3151;770156;91002;Subvención alojamiento trabajadores temporales;215000
2021;15030;3151;780208;91002;Servicio Aragonés de Mediación y Arbitraje;5000
2021;15040;6125;101000;91002;Retribuciones básicas de SGT, DG y asimilados;13292,28
2021;15040;6125;101001;91002;Complemento de destino de SGT, DG y asimilados;14991,48
2021;15040;6125;101002;91002;Complemento específico de SGT, DG y asimilados;36871,68
2021;15040;6125;101006;91002;Pagas extraordinarias de SGT, DG y asimilados;3864,66
