EJERCICIO;GASTO/INGRESO;CAPITULO;ARTICULO;CONCEPTO;SUBCONCEPTO;DESCRIPCION CORTA;DESCRIPCION LARGA
2014;G;7;76;760;760072;Inst.Deportivas Ay.Monzón;Instalaciones Deportivas Ayuntamiento Monzón
2014;G;7;76;760;760073;Prog.Viv.Vacía Alquil Soc;Programa Vivienda Vacía en Alquiler Social
2014;G;7;76;760;760075;Finac. Invers.Supramunic.;Financiación de inversiones supramunicipales
2014;G;7;76;760;760076;Puesta marcha actv. comar;Puesta marcha y Func. organ. y activ. de comarcas
2014;G;7;76;760;760077;Subv. Área Inf. P.Nac.Ord;Subv. Área Inf. socioecon. Parque Nacional Ordesa
2014;G;7;76;760;760078;Subv.Invers. EELL M.Ambie;Subv. para invers. EELL en materia de M.Ambiente
2014;G;7;76;760;760079;Ap. despl.Telecom B.Ancha;Apoyo despliegue telecomunicaciones en banda ancha
2014;G;7;76;760;760080;Fmto. Reduc. Gases Ef.Inv;Fmto. reducción de gases de efecto invernadero
2014;G;7;76;760;760081;Educación Infantil;Educación Infantil
2014;G;7;76;760;760082;Ampl. Ctros atenc.depend.;Ampl. y reforma centros atención a la dependencia
2014;G;7;76;760;760083;Asesoramiento Urbanístico;Servicios Asesoramiento Urbanístico
2014;G;7;76;760;760084;Archivos y Museos Munic.;Archivos y Museos Municipales
2014;G;7;76;760;760085;DP Teruel P.E. Teruel;D.P.Teruel. Plan Especial de Teruel
2014;G;7;76;760;760086;Invers. Ctros Serv.Soc.;Inversiones en Centros de Servicios Sociales
2014;G;7;76;760;760087;Conv. Col. D. Prov.  Agua;Convenios Colab. Dip. Prov. actuaciones rel. agua
2014;G;7;76;760;760088;Oficde Gestión-Ventan ARI;Oficinas de Gestión-Ventanillas en ARIS
2014;G;7;76;760;760089;Ay. infra. afec. m.cebra;Ay. para infrestructuras afectadas mejillón cebra
2014;G;7;76;760;760090;Parque metropolitano Zar.;Parque metropolitano Zaragoza
2014;G;7;76;760;760092;Restauración de castillos;Restauración de castillos
2014;G;7;76;760;760093;Act. materia infr. hidr.;Actuaciones mater. de infraestructuras hidraúlicas
2014;G;7;76;760;760094;Subv. mat. institucional;Subvenciones en materia institucional
2014;G;7;76;760;760095;Fomento part. ciudadana;Fomento de la participación ciudadana
2014;G;7;76;760;760096;Plan des. sost. Comarcas;Plan desarrollo sostenible comarcas
2014;G;7;76;760;760097;Act. Plan Integral Agua;Actuaciones Plan Integral del Agua
2014;G;7;76;760;760099;Prom.Mov. Juv. RAAJ;Promoción movilidad juvenil en RAAJ
2014;G;7;76;760;760100;Rehab.Edif.Públicos Resid;Ayudas Rehabilit. Edificios Públicos Residenciales
2014;G;7;76;760;760101;Conv. Com. Des Sos Rural;Convenio Comarcas Desarrollo Sost. Medio Rural
2014;G;7;76;760;760102;Financ. Tranvía Zaragoza;Financiación línea tranvía Norte-Sur de Zaragoza
2014;G;7;76;760;760103;P.vivienda 2009-2012.Chab;P.vivienda 2009-2012.Ayuda erradicación chabolismo
2014;G;7;76;760;760104;Conv.EELL Dllo. Sostenib.;Convenios con EE.LL. Desarrollo Sostenible
2014;G;7;76;760;760105;Red Oficinas At.Ciudadano;Red Oficinas Integradas de atención al ciudadano
2014;G;7;76;760;760106;Ley Des. Rural Sostenible;Ley 45/2007 Desarrollo Rural Sostenible
2014;G;7;76;760;760107;Restauración Pat. Inmuebl;Restauración del Patrimonio Inmueble
2014;G;7;76;760;760108;Rest.Patrimon.Urbanistico;Restauración Patrimonio Urbanístico
2014;G;7;76;760;760109;Proy. P. D. Sostenible R.;Proyecto Piloto Desarrollo Sostenible Medio Rural
2014;G;7;76;760;760110;Rehab.aislada.REVA Aytos;Rehabilitación aislada. REVA Aytos Plan 2005-2008
2014;G;7;76;760;760111;Conv. Infr. Infantil y Pr;Convenios Infraestructuras Educación Infantil y Pr
2014;G;7;76;760;760112;Conv. Infr. Sec. y FP;Convenios Infraestructuras Educación Sec y FP
2014;G;7;76;760;760113;Infra.educación ambiental;Infraestructuras para educación ambiental
2014;G;7;76;760;760114;P.Comarcal DRS;Planes Comarcales de desarrollo rural sostenible
2014;G;7;76;760;760115;Los Fayos Ejec. sentencia;Los Fayos. Ejecución sentencia
2014;G;7;76;760;760116;Subv Act Entornos Int Tur;Subvención actuaciones entornos interés turístico
2014;G;7;76;760;760117;Ayto. Cuarte CP Foro Roma;Ayto. Cuarte construcción CP Foro Romano
2014;G;7;76;760;760118;Fondo Estatal de Empleo;Fondo Estatal de Empleo
2014;G;7;76;760;760119;Conv. carr Dip. Provincia;Convenios carreteras con Diputaciones Provinciales
2014;G;7;76;760;760120;P A. Des Alt. C. Mineras;Plan Aragonés Des. Alternativo C Mineras (EELL)
2014;G;7;76;760;760121;Ayto Maria de Huerva CEI;Ayuntamiento María de Huerva. CEI María de Huerva
2014;G;7;76;760;760122;Conv. Manc. Central de Zg;Convenio con la Mancomunidad Central de Zaragoza
2014;G;7;76;760;760123;Convenio ciudad Huesca;Convenio con la ciudad de Huesca
2014;G;7;76;760;760124;Convenio ciudad Teruel;Convenio con la ciudad de Teruel
2014;G;7;76;760;760125;Conv. Ayto. Zaragoza. Obras de saneamiento;Convenio Ayto.. Zaragoza. Obras de saneamiento
2014;G;7;76;760;760999;Fondo de Desarrollo Territorial y Rural;Fondo de Desarrollo Rural y Territorial
2014;G;7;77;770;770001;Apoyo a Empr Aragonesas;Apoyo a Empresas Aragonesas
2014;G;7;77;770;770002;Alojamiento Temporeros;Subv. Alojamiento Temporeros (Decreto 43/2000)
2014;G;7;77;770;770003;Ay.Acces.V.L.R.;Ayudas accesibilidad vehículos l.regulares viajero
2014;G;7;77;770;770004;Renovac.Vehíc.Líneas Reg.;Ayudas Renovación Vehículos Líneas Regul.Viajeros
2014;G;7;77;770;770005;Ayud.Perman.Frutos Secos;Ayuda permanente Frutos Secos
2014;G;7;77;770;770006;Medidas Agroambientales;Medidas Agroambientales
2014;G;7;77;770;770007;Mejora Compet.Agrar.Pdr.;Mejora Competitividad Agraria P.D.R.
2014;G;7;77;770;770008;Plan Reestructurac.Viñedo;Plan de Reestructuración del Viñedo
2014;G;7;77;770;770009;Progr.Abandono Prod.Leche;Programa Abandono Producción Lechera
2014;G;7;77;770;770010;Programa Apícola;Programa Apícola
2014;G;7;77;770;770011;Agrupac.Product.Agrarios;Agrupaciones Productores Agrarios
2014;G;7;77;770;770012;Plan Comp. Ind.Agroalim.;Plan Compet. Sector Agroalim.-Apoyo Ind. Agroalim.
2014;G;7;77;770;770013;Financiac.Asociac.Agrario;Financiación Asociacionismo Agrario
2014;G;7;77;770;770014;Fomento Comercialización;Fomento Comercialización Productos Agr. y Aliment.
2014;G;7;77;770;770015;Dllo Contratos Agrarios;Desarrollo de los Contratos Agrarios
2014;G;7;77;770;770016;Fondo Programa I.F.O.P.;Fondo Prog Instrumento Financ.Orientación Pesquera
2014;G;7;77;770;770017;Apoyo ADS;Apoyo Programa Agrupaciones de Defensa Sanitaria
2014;G;7;77;770;770018;Apoyo  A.T.R.I.A.S.-LI;Apoyo  A.T.R.I.A.S. - Lucha Integrada
2014;G;7;77;770;770019;Apoyo Equipam.Ganaderos;Apoyo a Equipamientos Ganaderos
2014;G;7;77;770;770020;Ayudas a la Ganadería;Ayudas a la Ganadería
2014;G;7;77;770;770021;Control Oficial Lechero;Control Oficial de Rendimiento Lechero
2014;G;7;77;770;770022;Fom.Ganad.Extensiva Autoc;Fomento a la Ganadería Extensiva  Autóctona
2014;G;7;77;770;770023;Errad. enferm.animales;Indemn.erradic.enfermedades y sacrificio animales
2014;G;7;77;770;770025;Lucha C/Agentes Nocivos;Lucha Contra Agentes Nocivos
2014;G;7;77;770;770026;Progr.Calidad de la Carne;Programa de Calidad de la Carne
2014;G;7;77;770;770027;Pro.Mejora Calidad  Leche;Programa de Mejora de la Calidad de la Leche
2014;G;7;77;770;770029;Red Experimental Agraria;Apoyo a la Red Experimental Agraria
2014;G;7;77;770;770030;Asistencia Gestion Explot;Asistencia a la Gestión de Explotaciones
2014;G;7;77;770;770032;Cese Anticipado;Cese Anticipado
2014;G;7;77;770;770033;Forestación Tierras Agr.;Ayudas a la Forestación de Tierras Agrícolas
2014;G;7;77;770;770034;Incorp.Jóvenes Agricult.;Incorporación de Jóvenes Agricultores
2014;G;7;77;770;770035;Indemnizac Compens.Básica;Indemnización Compensatoria Básica
2014;G;7;77;770;770036;Moderniz.Explotaciones;Modernización de Explotaciones
2014;G;7;77;770;770037;Modernización de Regadíos;Modernización de Regadíos
2014;G;7;77;770;770038;P.E.B.E.A.;Plan Estratégico del Bajo Ebro Aragonés
2014;G;7;77;770;770039;Primas Seguros Agrarios;Primas Seguros Agrarios
2014;G;7;77;770;770040;Programas Leader;Programas Iniciat.Comunitaria Leader
2014;G;7;77;770;770041;P.R.O.D.E.R.;Programas de Diversificación Económica Rural
2014;G;7;77;770;770042;Convenios S.E.P.E.S.;Convenios Soc.Est.Promoc.Y Equipamiento del Suelo
2014;G;7;77;770;770043;Plan Consol.Competit.PYME;Plan  de Consolidación y Competitividad PYME
2014;G;7;77;770;770045;Subv.Inv.Pr.Y Mejor.Comp.;Subv.Inversiones Product.Y Mejora Competitividad
2014;G;7;77;770;770046;Plan Auton.De Gasoductos;Plan Autonómico de Gasoductos
2014;G;7;77;770;770047;Fom.uso ef.energi y renov;Fom uso eficiente de la energia y energías renovab
2014;G;7;77;770;770048;Minería no Energética;Subvenciones a la Minería no Energética
2014;G;7;77;770;770049;Subv. Calidad Comercio;Subv. Calidad Comercio
2014;G;7;77;770;770050;Subv. Innovacion Comercio;Subv. Innovación Comercio
2014;G;7;77;770;770051;Subv.Inver Comercio Empr.;Subv. Inversión Comercio Empresas
2014;G;7;77;770;770052;Invers.Empresas Artesanas;Subv.Inversión Empresas Artesanas
2014;G;7;77;770;770053;Modern.Y Mej.Calid.Tur.;Plan Modernización  y Mejora Calidad Turística
2014;G;7;77;770;770054;Acciones Sdad Información;Acciones Sociedad de la Información
2014;G;7;77;770;770055;Montes Particulares;Subvención Montes Particulares de Privados
2014;G;7;77;770;770056;D 228/2004 Part. M.Natur.;Decreto 228/04.Particulares.Desarrollo Sostenible
2014;G;7;77;770;770057;Progr.Medidas Agroambient;Programa Medidas Agroambientales
2014;G;7;77;770;770058;Subv.daños Fauna;Subvenciones daños Fauna
2014;G;7;77;770;770059;Subv.En Conserv. Especies;Subvenciones en Conservación de Especies
2014;G;7;77;770;770060;Inversiones en Empresas;Fomento Inversiones Ambientales en Empresas
2014;G;7;77;770;770061;Inver. Empresas Ganaderas;Adaptación Sector Ganadero a la Ley 16/2002
2014;G;7;77;770;770062;Inv. en Calidad Ambiental;Inversiones para las Mejoras Mediambientales
2014;G;7;77;770;770064;Cooperat.Y Ss.Ll.Mujeres;Subvención Cooperativas y SS.LL. Mujeres
2014;G;7;77;770;770066;Fom. Cooperativas.;Fomento a Cooperativas con atención a la Comarca
2014;G;7;77;770;770067;Cooperativas y SS.LL.;Subv. de Capital Cooperativas y Socied. Laborales
2014;G;7;77;770;770068;Renov. parque tractores;Renovación parque de tractores
2014;G;7;77;770;770069;Ayudas paliar adv.climát.;Ayudas paliar daños producidos por adv.climáticas
2014;G;7;77;770;770070;Trazab. Sctor Hortofrutíc;Trazabilidad del Sector Hortofrutícola
2014;G;7;77;770;770071;Concentración parcelaria;Concentración parcelaria y ordenación de explotac.
2014;G;7;77;770;770072;Mej Efic.Energ.Maq.Agrico;Mejora Eficiencia Energética en el uso Maquinaria
2014;G;7;77;770;770073;Apoy.Fomento Calidad;Apoy. Fomento  Calidad y Prom.Prod.Agroalim.Artesa
2014;G;7;77;770;770074;Ayudas minimis (gasóleo);Ayudas minimis (gasóleo)
2014;G;7;77;770;770075;Concurs. razas puras;Concursos y subastas de razas puras
2014;G;7;77;770;770076;Reconv. plantac. frutícol;Reconversión de plantaciones frutícolas
2014;G;7;77;770;770077;Subv. Área Inf. P.Nac.Ord;Subv. Área Inf. socioecon. Parque Nacional Ordesa
2014;G;7;77;770;770079;Fto activ. ec. reciclado;Subv. fomento de actividad económica de reciclado
2014;G;7;77;770;770080;Ord. y fmto Sctor Equino;Ordenación y fomento del Sector Equino
2014;G;7;77;770;770081;Fmto. Reduc. Gases Ef.Inv;Fmto. reducción de gases de efecto invernadero
2014;G;7;77;770;770082;Selec Genetic. EET ovino;Selección genética para resistencia EET en ovino
2014;G;7;77;770;770083;Subv. inv. moder.innov.;Subvenciones inversiones, moder., innov. comercio
2014;G;7;77;770;770084;LEADER 2007-2013;LEADER 2007-2013 prog. 5311
2014;G;7;77;770;770085;Ayudas gripe aviar;Ayudas avicultura gripe aviar
2014;G;7;77;770;770086;Aydas equip infraest tran;Ayudas equipamientos e infraestructuras del transp
2014;G;7;77;770;770087;Subv. intereses sequía;Subvenciones intereses préstamos sequía
2014;G;7;77;770;770088;Convenio cooperativas;Convenio cooperativas
2014;G;7;77;770;770089;Subv. asesor. explot. agr;Subvenciones asesoramiento explotaciones agrarias
2014;G;7;77;770;770090;Subv. cont. cadav. animal;Subve. contenedores recogida cadáveres animales
2014;G;7;77;770;770091;Act. mat. planif. hidrául;Actuaciones materia planificación hidráulica
2014;G;7;77;770;770092;Consol. Regadíos P. Agua;Consolidación Regadíos compromisos Pacto del Agua
2014;G;7;77;770;770094;Conv.restaur. patri.cultu;Convenio CAI restauración patrimonio cultural
2014;G;7;77;770;770095;Compensación daños osos;Compensación explot.gan.daños producidos por osos
2014;G;7;77;770;770096;Apoyo a los prod. tomate;Apoyo a los productores de tomate
2014;G;7;77;770;770097;Fondo Programa FEP;Fondo Programa FEP
2014;G;7;77;770;770098;Fomento estruc. aso.agra.;Fomento estructuras asociativas agrarias
2014;G;7;77;770;770099;Proy. demo Tec. Agraria;Proyectos demostración Tecnología Agraria
2014;G;7;77;770;770100;Subv. intereses exp.ganad;Subvenciones intereses explotaciones ganaderas
2014;G;7;77;770;770101;Fomento Prod. R Autóctona;Fomento Producción de Razas Autóctonas
2014;G;7;77;770;770102;Fomento Sect. Ovino-Capri;Fomento Sectores Ovino y Caprino
2014;G;7;77;770;770103;Ay. Gest. Subp. Orig Anim;Ayudas a Gestión de Subproductos de Origen Animal
2014;G;7;77;770;770104;Mejora Gest. Medio. D.Por;Mejora Gestión Medioambiental de Deyec. Porcinas
2014;G;7;77;770;770105;Apoyo Gan. Extensiva Mont;Apoyo Ganadería Extensiva de Montaña
2014;G;7;77;770;770106;Ay.  Asoc Prot. Animales;Ayudas a  Asociaciones Protectoras de Animales
2014;G;7;77;770;770107;Apoyo Sector Automoción;Apoyo al Sector de la Automoción
2014;G;7;77;770;770108;Ayudas biodig.purines;Ayudas a expot. ganaderas por biodigestión purines
2014;G;7;77;770;770109;Cancelación prest. insolv;Cancelación préstamos por insolvencias
2014;G;7;77;770;770110;Ayuda teatro y danza;Subv. infr.cult.empresas.Ayudas al teatro y  danza
2014;G;7;77;770;770111;Ayudas a la musica;Subv. infr.cult.empresas.Ayudas a la música
2014;G;7;77;770;770112;Des.Sostenible M.Rural;Desarrollo sostenible del medio rural
2014;G;7;77;770;770113;Convenios Acuaebro;Convenios Acuaebro
2014;G;7;77;770;770114;Prog Des.Rural Sostenible;Programa Desarrollo Rural Sostenible
2014;G;7;77;770;770115;Red Aragonesa D. Rural;Red Aragonesa de Desarrollo Rural
2014;G;7;77;770;770116;Subv. infr. deport. empre;Subv. infr. deport. empresas. Ayudas al deporte
2014;G;7;77;770;770117;Infraestruct. empr. cult.;Infraestructuras para empresas culturales
2014;G;7;77;770;770118;Rehab. Infraest. Rurales;Rehabilitación Infraestructuras Rurales
2014;G;7;77;770;770119;Ay. prod. integ. guisante;Ayudas a la producción integrada del guisante
2014;G;7;77;770;770120;P.Comarcal DRS;Planes Comarcales de desarrollo rural sostenible
2014;G;7;77;770;770121;Plan Agroam. Ganad.Exten.;Plan Apoyo Agroambiental Ganadería Extensiva
2014;G;7;77;770;770122;Prom. Medianas Empresas;Promoción de las Medianas Empresas
2014;G;7;77;770;770123;conectividad AP2-NII;Mejora de la conectividad AP2 y la carretera NII
2014;G;7;77;770;770124;Subv. Ac.Fij, E.Inserción;Subvenciones Activos Fijos, Empresas de Inserción
2014;G;7;77;770;770125;Plan Impulso Pymes invers;Plan Impulso para PYMES inversión
2014;G;7;77;770;770126;Plan RENOVE;Plan RENOVE
2014;G;7;77;770;770127;P A. Des Alt. C. Mineras;Plan Aragonés Des. Alternativo C Mineras (Empresa)
2014;G;7;77;770;770128;Subvenciones inversión empresas sector ferial;Subvenciones inversión empresas sector ferial
2014;G;7;77;770;770999;Fondo de Desarrollo Territorial y Rural;Fondo de Desarrollo Territorial y Rural
2014;G;7;78;780;780001;Subvenciones directas;Subvenciones directas
2014;G;7;78;780;780002;Comunidades Arag del Ext;Ayudas a Comunidades Aragonesas del Exterior
2014;G;7;78;780;780003;Ayudas Protección Civil;Ayudas de Protección Civil
2014;G;7;78;780;780004;Ayuda Paises Mas Desfav.;Ayudas para Países más Desfavorecidos
2014;G;7;78;780;780005;Ayudas Interreg III 00-09;Ayudas Marco I.C.  Interreg III Periodo 2000-2008
2014;G;7;78;780;780006;Plan Vivienda 1998-2001;Plan de Vivienda 1998-2001. Promoción Privada
2014;G;7;78;780;780007;Plan Vivienda 2002-2005;Plan de Vivienda 2002-2005. Promoción Privada
2014;G;7;78;780;780008;Plan Viv.02-05 Ar.Urb.Pri;Plan de Vivienda 2002-2005.Áreas Urban.Prioritar.
2014;G;7;78;780;780009;Pl.Viv 02-05. Sub. 4% Iva;Plan Vivienda 2002-2005. Subvenciones 4%(Iva)
2014;G;7;78;780;780010;Áreas Rehabilit.2002-2005;Áreas de Rehabilitación Integral 2002-2005
2014;G;7;78;780;780011;Act. Rehab. Ent. Sociales;Actuaciones Rehabilitación por Entidades Sociales
2014;G;7;78;780;780012;Conv.Rehab.Funcional Viv.;Convenio Rehab. Funcional: Edificios,Viviendas
2014;G;7;78;780;780013;Lesiones Estructurales;Convenio. Lesiones Estructurales de Edificios
2014;G;7;78;780;780014;Plan Vivienda 1996-1999;Plan de Vivienda 1996-1999
2014;G;7;78;780;780015;Plan Vivienda 1998-2001;Plan de Vivienda 1998-2001
2014;G;7;78;780;780016;Plan Vivienda 2002-2005;Plan de Vivienda 2002-2005
2014;G;7;78;780;780017;Mej.Aceite Oliva Ins.Lab;Mejora Producc.Aceite Oliva.Instalac.Laboratorios
2014;G;7;78;780;780018;Apoyo Promoción Genérica;Apoyo Promoción Genérica de Productos Agroaliment.
2014;G;7;78;780;780019;Apoyo Tec. Competitividad;Apoyo Actividades Técnicas. Mejora Competitividad
2014;G;7;78;780;780020;Apoyo Asociaciones Téc.;Apoyo Asociaciones Técnicas
2014;G;7;78;780;780021;Apoyo Red Desarrollo Rur.;Apoyo a la Red de Desarrollo Rural
2014;G;7;78;780;780022;Subv. Ind Com y Turismo;Subv. Varias Áreas Industria, Comercio y Turismo
2014;G;7;78;780;780023;Subv.Funcion.Serv.Paed;Subv.funcionamiento PAED, con atención Comarca
2014;G;7;78;780;780024;Seg.Ind.Y R.Electr.Antig.;Promoc.Segur. Ind.Y Renovac.Instalac.Elect.Antig.
2014;G;7;78;780;780025;Acc.Innov.Y Mejora Comp.;Subv. Acciones Innovadoras y Mejora Competitividad
2014;G;7;78;780;780026;Fom.uso ef.energi y renov;Fom uso eficiente de la energia y energías renovab
2014;G;7;78;780;780027;Apoyo a Ent Inver.Minería;Apoyo a Entidades para Inversiones en Minería
2014;G;7;78;780;780028;Subv.Inver Asoc.Artesania;Subv. Inversión Asociaciones Artesanía
2014;G;7;78;780;780029;Subv.Inver Comercio Asoc.;Subv.Inversión Comercio Asociaciones
2014;G;7;78;780;780030;Subv.Inver Inst.Feriales;Subv. para Inversión de Instituciones Feriales
2014;G;7;78;780;780031;Modern.y mejora Cal.Turís;Plan de Modernización y mejora Calidad Turística
2014;G;7;78;780;780032;Hospital San Juan de Dios;Hospital San Juan de Dios
2014;G;7;78;780;780033;Promoción del Consumo;Promoción del Consumo
2014;G;7;78;780;780034;Prev.Asis y Reins.Drogas;Prev. Asistencia y reinserción Drogodependencias
2014;G;7;78;780;780035;Acciones Sdad Información;Acciones Sociedad de la Información
2014;G;7;78;780;780036;Subv.a Asoc.Culturales;Subvenciones a Asociaciones Culturales
2014;G;7;78;780;780037;Archivos,Museos Priv.Sist;Archivos y Museos Privados Sistemas
2014;G;7;78;780;780038;Prom.Mov. Juv. RAAJ;Promoción movilidad juvenil en RAAJ
2014;G;7;78;780;780039;Plan Rest. Patrimonio;Plan Restauración del Patrimonio Mueble e Inmueble
2014;G;7;78;780;780040;Convenio Stadium Biatlon;Convenio Stadium Biatlon
2014;G;7;78;780;780041;Convenio Feder.Arag.Tenis;Conv.Feder.Arag.Tenis.Cubrim.Pistas
2014;G;7;78;780;780042;G.P.Gob.Aragón Atletismo;Gran Premio Gobierno de Aragón de Atletismo
2014;G;7;78;780;780043;II Plan Refugios Montaña;II Plan de Refugios de montaña de Aragón
2014;G;7;78;780;780044;Plan Inst.Dep.Interés Fed;Plan de Instalaciones Deport.Interés Federativo
2014;G;7;78;780;780045;Fto.Invers.Ambientales;Fomento de Inversiones Ambientales
2014;G;7;78;780;780046;Sub.Decreto 228/2004 ESIL;Cons.Mejora y Calid M.Ambiental
2014;G;7;78;780;780047;D 228/04 ESIL Mn Y Ds;D.228/2004 ESIL. Medio Natural. y Dllo. Sostenible
2014;G;7;78;780;780048;Invers Asoc. Ganaderas;Fomento Inver.Medioamb.Asociaciones Ganaderas
2014;G;7;78;780;780049;Inver. Medioambientales;Fomento Inver. Medioambientales a Asociaciones
2014;G;7;78;780;780050;Fmto. Inv. mej.gest.amb.;Fomento de Inversiones mejora Gestión Ambiental
2014;G;7;78;780;780051;Ayudas en Infr. a Asoc.;Ayudas en Infraestructuras a Asociaciones
2014;G;7;78;780;780052;Pytos.Juventud,Aso.y Ent.;Proyectos de Juventud, de Asociaciones y Entidades
2014;G;7;78;780;780053;Subv. Promoc.Dllo Económ;Subvenciones para Promoción y Desarrollo Económico
2014;G;7;78;780;780054;Programas Europeos;Programas Europeos
2014;G;7;78;780;780055;Estruc.Form. Agentes.Soc.;Estructuras Formativas Agentes Sociales
2014;G;7;78;780;780056;Prog.Apoyo Equip.Atenc.Pr;Programa apoyo Equipos Atención Primaria
2014;G;7;78;780;780057;Invers. Ctros Serv.Soc.;Inversiones en Centros de Servicios Sociales
2014;G;7;78;780;780058;Formación Técnicos Espec.;Formación de Técnicos Especialistas
2014;G;7;78;780;780059;Vertebr. territ. y social;Act.Coop. específica vertebr. territorial y social
2014;G;7;78;780;780060;Fondo Supresión  Barreras;Fondo para supresión de barreras arquitectónicas
2014;G;7;78;780;780061;Implant. tecnolog. hidróg;Apoyo implantación nuevas tecnologías - Hidrógeno
2014;G;7;78;780;780062;C. Tecn. Jaca y Benasque;Centros de Tecnificación de Jaca y Benasque
2014;G;7;78;780;780063;Prog.Igual.Oportun.M/H;Programas Igualdad de Oportunidades Mujeres/Hombre
2014;G;7;78;780;780064;Plan 06-08 Ces.Viv.Alquil;Plan Vivienda 2006-2008 Cesión Vivienda Alquiler
2014;G;7;78;780;780065;Plan 06-08 Renta Alquiler;Plan Vivienda 2006-2008 Renta de Alquiler
2014;G;7;78;780;780066;Áreas Plan 06-08 Reh.Viv.;Áreas Rehabilitación Plan 2006-2008 Rehab.Vivienda
2014;G;7;78;780;780067;Plan 06-08 Rehab. Viviend;Plan Vivienda 2006-2008 Rehabilitación Viviendas
2014;G;7;78;780;780068;Plan 06-08 Rehab. Edif.;Plan Vivienda 2006-2008 Rehabilitación  Edificios
2014;G;7;78;780;780069;Áreas Plan 06-08 Reh.Edif;Áreas Rehabilitación Plan 2006-2008 Reh.Edificios
2014;G;7;78;780;780070;Subv. de restaur. HABITAT;Subvenciones de restauración HABITAT
2014;G;7;78;780;780071;Plan 06-09 Viv. Construid;Plan Vivienda 2006-2009  Vivienda Construida
2014;G;7;78;780;780072;Dllo Soc-Econ.zonas ENP's;Dllo socioeconómico zonas de influencia de ENP's
2014;G;7;78;780;780074;Hnos.Franc.C.B. CS.Lorenz;Hnos. Franciscanos C.Blanca constr. Casa S.Lorenzo
2014;G;7;78;780;780075;F. ADEMA constr.Ctro día;Fund. ADEMA constr. Ctro de día pers. escler.múlt.
2014;G;7;78;780;780076;Jaca 2014;Jaca 2014
2014;G;7;78;780;780077;Rep.Daños Viv.Desb.Ebro;Reparación  de daños en viv. por desbord. río Ebro
2014;G;7;78;780;780078;Fundación Beulas;Fundación Beulas
2014;G;7;78;780;780079;Subv. Área Inf. P.Nac.Ord;Subv. Área Inf. socioecon. Parque Nacional Ordesa
2014;G;7;78;780;780080;Plan vivienda 98-01 Alqu.;Plan de vivienda 1998-2001. Alquiler
2014;G;7;78;780;780081;Plan vivienda 02-05 Alqu.;Plan de vivienda 2002-2005. Alquiler
2014;G;7;78;780;780082;Conv. red casas canguro;Convenio para creación de red de casas canguro
2014;G;7;78;780;780083;RU-Reh.Unif.aislada 06-09;RU-Rehabilitación unifamiliar aislada Plan 06-09
2014;G;7;78;780;780084;RE-Reh.estr/fuc ais.06-09;RE-Rehab. estruc/funcional edificio aislada. 06-09
2014;G;7;78;780;780085;REVA-Reh ed. vta/alq 6-09;REVA-Rehab edificios venta/alquiler aislada. 06-09
2014;G;7;78;780;780086;RV-Reh hab. vda ais 06-09;RV-Rehab habitabilidad vivienda aislada. 06-09
2014;G;7;78;780;780087;Trans. Errad.Violenc.Gén.;Tranf. progr. prev. y erradic. violencia género
2014;G;7;78;780;780088;Rehab.Goya.Ctro Arag.Barc;Rehab.Teatro Goya.Ctro Aragonés Barcelona
2014;G;7;78;780;780089;Fmto. Reduc. Gases Ef.Inv;Fmto. reducción de gases de efecto invernadero
2014;G;7;78;780;780090;Ampl. Ctros atenc.depend.;Ampl. y reforma centros atención a la dependencia
2014;G;7;78;780;780091;Transferencia ADUNARE;Transferencia de Capital ADUNARE Ctro día Torrero
2014;G;7;78;780;780092;Programas de prevención;Programas de prevención
2014;G;7;78;780;780093;T.Ag.Arag. Invest. y Dllo;Transf. Fund. Agencia Arag. para Investig. y Dllo
2014;G;7;78;780;780094;Ay. moderniz. industrial;Ay. moderniz. industrial, mej. calidad y difusión
2014;G;7;78;780;780095;Prest. Econom. Svcios Soc;Prestaciones Económicas de Servicios Sociales
2014;G;7;78;780;780096;Daños Viviendas Tormentas;Daños en viviendas por tormentas
2014;G;7;78;780;780097;Fundación Goya;Fundación Goya
2014;G;7;78;780;780098;Ayudas infr casas canguro;Ayudas en infraestructuras a casas canguro
2014;G;7;78;780;780099;Fomento part. ciudadana;Fomento de la participación ciudadana
2014;G;7;78;780;780100;Subv. mat. institucional;Subvenciones en materia institucional
2014;G;7;78;780;780101;Estruct.Form CREA;Estructuras Formativas CREA
2014;G;7;78;780;780102;Estruct.Form CEPYME;Estructuras Formativas CEPYME
2014;G;7;78;780;780103;Estruct.Form UGT;Estructuras Formativas UGT
2014;G;7;78;780;780104;Estruct.Form CCOO;Estructuras Formativas CCOO
2014;G;7;78;780;780105;Inf. técn. precios y traz;Inf. Técn. precios y trazabilidad de prod. agroali
2014;G;7;78;780;780106;Act. mat. prev. Ries.y RL;Actuaciones prevención de riesgos y rel. laborales
2014;G;7;78;780;780107;Plan Vivienda 2005 -2008;Plan Vivienda 2005 -2008. Áreas Rehab. Prioritaria
2014;G;7;78;780;780108;Convenio Feria Zgz.;Convenio Feria Zaragoza, Vivienda Solar.
2014;G;7;78;780;780116;Conv. ONCE Perro Guía;Convenio con la Fundación ONCE del Perro Guía
2014;G;7;78;780;780117;Plan Rec.Quebrantahuesos;Plan de Recuperación del Quebrantahuesos
