EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;IMPORTE
2014;15050;7511;214000;91002;Reparación y conservación material de transporte;3.515,00
2014;15050;7511;215000;91002;Reparación y conservación de mobiliario y enseres;1.710,00
2014;15050;7511;216000;91002;Rep. y conserv. equipos procesos de información;570,00
2014;15050;7511;219000;91002;Rep. y conservación de otro inmovilizado material;285,00
2014;15050;7511;220000;91002;Ordinario no inventariable;6.650,00
2014;15050;7511;220001;91002;Mobiliario y enseres;950,00
2014;15050;7511;220002;91002;Prensa, revistas y publicaciones periódicas;2.375,00
2014;15050;7511;220003;91002;Libros y otras publicaciones;1.425,00
2014;15050;7511;220004;91002;Material informático;2.850,00
2014;15050;7511;221000;91002;Energía eléctrica;1.425,00
2014;15050;7511;221001;91002;Agua;950,00
2014;15050;7511;221003;91002;Combustibles;7.220,00
2014;15050;7511;221004;91002;Vestuario;855,00
2014;15050;7511;221009;91002;Otros suministros;5.320,00
2014;15050;7511;222000;91002;Telefónicas;5.700,00
2014;15050;7511;222001;91002;Postales;3.800,00
2014;15050;7511;223000;91002;Transporte;19.000,00
2014;15050;7511;224001;91002;Primas de vehículos;570,00
2014;15050;7511;224002;91002;Primas de otro inmovilizado;285,00
2014;15050;7511;225000;91002;Tributos locales;1.710,00
2014;15050;7511;225002;91002;Tributos estatales;285,00
2014;15050;7511;226001;91002;Atenciones protocolarias y representativas;7.600,00
2014;15050;7511;226002;91002;Gastos de divulgación y promoción;1.048.200,00
2014;15050;7511;226003;91002;Jurídicos, Contenciosos;570,00
2014;15050;7511;226004;91002;Remuneraciones a agentes mediadores independientes;570,00
2014;15050;7511;226005;91002;Reuniones y conferencias;6.175,00
2014;15050;7511;226009;91002;Otros gastos diversos;950,00
2014;15050;7511;227000;91002;Limpieza y aseo;2.850,00
2014;15050;7511;227006;91002;Estudios y trabajos técnicos;8.550,00
2014;15050;7511;227009;91002;Otros trabajos realizados por otras empresas;24.795,00
2014;15050;7511;230000;91002;Dietas;51.850,00
2014;15050;7511;231000;91002;Locomoción;58.190,00
2014;15050;7511;239000;91002;Otras indemnizaciones;570,00
2014;15050;7511;440015;91002;Transf.Sociedad de Prom.y Gestión Turismo Aragonés;929.393,75
2014;15050;7511;440116;91002;Subvención Promoción Turística Nieve de Aragón;142.143,75
2014;15050;7511;480053;91002;Subv.Promoción Turística;342.000,00
2014;15050;7511;602000;91002;Edificios y otras construcciones;453.785,00
2014;15050;7511;607000;91002;Bienes destinados para uso general;228.000,00
2014;15050;7511;609000;91002;Inmovilizado Inmaterial;289.750,00
2014;15050;7511;740006;91002;Transf.Sociedad de Prom.y Gestión Turismo Aragonés;1.531.271,00
2014;15050;7511;770053;91002;Plan Modernización  y Mejora Calidad Turística;934.250,00
2014;15050;7511;780031;91002;Plan de Modernización y mejora Calidad Turística;429.000,00
2014;15060;5511;120000;91002;Sueldos de Personal Funcionario;349.939,32
2014;15060;5511;120005;91002;Trienios de Personal Funcionario;66.291,24
2014;15060;5511;120006;91002;Pagas extraordinarias de Personal Funcionario;102.105,34
2014;15060;5511;121000;91002;Complemento de destino de Personal Funcionario;191.790,84
2014;15060;5511;121001;91002;Complemento específico de Personal Funcionario;314.765,22
2014;15060;5511;130000;91002;Salario base de Personal Laboral Fijo;13.580,64
2014;15060;5511;130001;91002;Antigüedad de Personal Laboral Fijo;2.162,88
2014;15060;5511;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;2.623,92
2014;15060;5511;130003;91002;Otras remuneraciones de Personal Laboral Fijo;2.187,84
2014;15060;5511;160000;91002;Seguridad social;221.789,93
2014;15060;5511;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;999,60
2014;15060;5511;212000;91002;Rep. y conservación edificios y otras construcc.;14.614,80
2014;15060;5511;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;7.600,00
2014;15060;5511;215000;91002;Reparación y conservación de mobiliario y enseres;950,00
2014;15060;5511;216000;91002;Rep. y conserv. equipos procesos de información;477,86
2014;15060;5511;220000;91002;Ordinario no inventariable;3.800,00
2014;15060;5511;220001;91002;Mobiliario y enseres;688,75
2014;15060;5511;220002;91002;Prensa, revistas y publicaciones periódicas;546,24
2014;15060;5511;220003;91002;Libros y otras publicaciones;1.805,00
2014;15060;5511;220004;91002;Material informático;1.900,00
2014;15060;5511;221000;91002;Energía eléctrica;33.250,00
2014;15060;5511;221001;91002;Agua;1.900,00
2014;15060;5511;221009;91002;Otros suministros;285,00
2014;15060;5511;222000;91002;Telefónicas;7.671,25
2014;15060;5511;222001;91002;Postales;1.805,00
2014;15060;5511;223000;91002;Transporte;1.140,00
2014;15060;5511;224003;91002;Otros riesgos;541,50
2014;15060;5511;226001;91002;Atenciones protocolarias y representativas;429,59
2014;15060;5511;226002;91002;Gastos de divulgación y promoción;10.830,00
2014;15060;5511;226005;91002;Reuniones y conferencias;2.111,85
2014;15060;5511;226009;91002;Otros gastos diversos;2.850,00
2014;15060;5511;227000;91002;Limpieza y aseo;19.000,00
2014;15060;5511;227001;91002;Seguridad;722,00
2014;15060;5511;227003;91002;Postales;2.707,50
2014;15060;5511;227006;91002;Estudios y trabajos técnicos;13.774,81
2014;15060;5511;227009;91002;Otros trabajos realizados por otras empresas;855,00
2014;15060;5511;230000;91002;Dietas;3.515,00
2014;15060;5511;231000;91002;Locomoción;3.610,00
2014;15060;5511;251000;91002;Realización de cursos de formación interna;807,50
2014;15060;5511;609000;91002;Inmovilizado Inmaterial;60.950,94
2014;15060;6122;120000;91002;Sueldos de Personal Funcionario;105.334,53
2014;15060;6122;120005;91002;Trienios de Personal Funcionario;17.485,08
2014;15060;6122;120006;91002;Pagas extraordinarias de Personal Funcionario;39.077,16
2014;15060;6122;121000;91002;Complemento de destino de Personal Funcionario;62.058,84
2014;15060;6122;121001;91002;Complemento específico de Personal Funcionario;121.860,24
2014;15060;6122;151000;91002;Gratificaciones de Personal Funcionario;999,60
2014;15060;6122;160000;91002;Seguridad social;86.936,77
2014;15060;6122;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;999,60
2014;15060;6122;215000;91002;Reparación y conservación de mobiliario y enseres;314,63
2014;15060;6122;216000;91002;Rep. y conserv. equipos procesos de información;950,00
2014;15060;6122;220000;91002;Ordinario no inventariable;2.850,00
2014;15060;6122;220001;91002;Mobiliario y enseres;665,00
2014;15060;6122;220002;91002;Prensa, revistas y publicaciones periódicas;665,00
2014;15060;6122;220003;91002;Libros y otras publicaciones;665,00
2014;15060;6122;220004;91002;Material informático;2.850,00
2014;15060;6122;221003;91002;Combustibles;213,21
2014;15060;6122;222000;91002;Telefónicas;2.179,53
2014;15060;6122;222001;91002;Postales;475,00
2014;15060;6122;222009;91002;Otras comunicaciones;190,00
2014;15060;6122;223000;91002;Transporte;665,00
2014;15060;6122;225000;91002;Tributos locales;47,50
2014;15060;6122;226001;91002;Atenciones protocolarias y representativas;3.682,20
2014;15060;6122;226002;91002;Gastos de divulgación y promoción;4.061,25
2014;15060;6122;226005;91002;Reuniones y conferencias;4.061,25
2014;15060;6122;226009;91002;Otros gastos diversos;190,00
2014;15060;6122;227006;91002;Estudios y trabajos técnicos;23.231,03
2014;15060;6122;227009;91002;Otros trabajos realizados por otras empresas;133.673,22
2014;15060;6122;230000;91002;Dietas;3.800,00
2014;15060;6122;231000;91002;Locomoción;3.800,00
2014;15060;6122;440005;91002;Transferencia funcionamiento Aragón Exterior S.A.;1.115.637,25
2014;15060;6122;470048;91002;Subvenciones internacionalización ac. empresas;600.000,00
2014;15060;6122;480012;91002;Ayudas Postgrados y otros;54.000,00
2014;15060;6122;480014;91002;Subvenciones Internacionalización ac instituciones;200.000,00
2014;15060;6122;740021;32200;Fondo de Inversiones en Teruel;30.000.000,00
2014;15060;6122;740021;91001;Fondo de Inversiones en Teruel;30.000.000,00
2014;15060;6122;740027;91002;Promoción desarrollo socioeconómico.Inversión prod;15.000,00
2014;15060;6122;740063;91002;Transferencia SODIAR - fondo impulso emprendedores;400.000,00
2014;15060;6122;740065;91002;Reafianzamiento AVALIA;234.397,40
2014;15060;6122;760059;91002;Infraestructuras Municipales;100.000,00
2014;15060;6122;770001;91002;Apoyo a Empresas Aragonesas;4.500.000,00
2014;15060;6122;770109;91002;Cancelación préstamos por insolvencias;1.455.000,00
2014;15060;6315;120000;91002;Sueldos de Personal Funcionario;140.290,68
2014;15060;6315;120005;91002;Trienios de Personal Funcionario;19.820,64
2014;15060;6315;120006;91002;Pagas extraordinarias de Personal Funcionario;51.090,88
2014;15060;6315;121000;91002;Complemento de destino de Personal Funcionario;91.421,52
2014;15060;6315;121001;91002;Complemento específico de Personal Funcionario;188.811,72
2014;15060;6315;160000;91002;Seguridad social;116.914,91
2014;15060;6315;215000;91002;Reparación y conservación de mobiliario y enseres;878,75
2014;15060;6315;220000;91002;Ordinario no inventariable;2.850,00
2014;15060;6315;220001;91002;Mobiliario y enseres;285,00
2014;15060;6315;220002;91002;Prensa, revistas y publicaciones periódicas;1.900,00
2014;15060;6315;220003;91002;Libros y otras publicaciones;5.700,00
2014;15060;6315;220004;91002;Material informático;1.235,00
2014;15060;6315;220009;91002;Otro material de oficina;190,00
2014;15060;6315;223000;91002;Transporte;665,00
2014;15060;6315;224003;91002;Otros riesgos;451,25
2014;15060;6315;226001;91002;Atenciones protocolarias y representativas;3.682,20
2014;15060;6315;226002;91002;Gastos de divulgación y promoción;18.263,75
2014;15060;6315;226005;91002;Reuniones y conferencias;6.531,25
2014;15060;6315;226009;91002;Otros gastos diversos;6.768,75
2014;15060;6315;227006;91002;Estudios y trabajos técnicos;193.212,90
2014;15060;6315;230000;91002;Dietas;3.325,29
2014;15060;6315;231000;91002;Locomoción;3.515,00
2014;15060;6315;605000;91002;Mobiliario y enseres;1.181,68
2014;15060;6315;606000;91002;Equipos para procesos de información;7.369,08
2014;15060;6421;220000;91002;Ordinario no inventariable;6.703,43
2014;15060;6421;220003;91002;Libros y otras publicaciones;1.015,31
2014;15060;6421;226002;91002;Gastos de divulgación y promoción;20.045,00
2014;15060;6421;226005;91002;Reuniones y conferencias;2.707,50
2014;15060;6421;230000;91002;Dietas;950,00
2014;15060;6421;231000;91002;Locomoción;1.425,00
2014;15060;6421;239000;91002;Otras indemnizaciones;27.276,89
2014;15070;3151;120000;91002;Sueldos de Personal Funcionario;1.050.728,04
2014;15070;3151;120005;91002;Trienios de Personal Funcionario;232.587,24
2014;15070;3151;120006;91002;Pagas extraordinarias de Personal Funcionario;394.914,50
2014;15070;3151;121000;91002;Complemento de destino de Personal Funcionario;596.750,40
2014;15070;3151;121001;91002;Complemento específico de Personal Funcionario;1.143.827,04
2014;15070;3151;130000;91002;Salario base de Personal Laboral Fijo;182.474,40
2014;15070;3151;130001;91002;Antigüedad de Personal Laboral Fijo;27.327,64
2014;15070;3151;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;34.967,01
2014;15070;3151;130003;91002;Otras remuneraciones de Personal Laboral Fijo;33.323,94
2014;15070;3151;160000;91002;Seguridad social;825.387,09
2014;15070;3151;203000;91002;Arrendamientos maquinaria, instalación y utillaje;285,00
2014;15070;3151;205000;91002;Arrendamientos de mobiliario y enseres;10.000,00
2014;15070;3151;210000;91002;Rep. y conservación de terrenos y bienes naturales;3.896,00
2014;15070;3151;212000;91002;Rep. y conservación edificios y otras construcc.;35.000,00
2014;15070;3151;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;19.869,00
2014;15070;3151;214000;91002;Reparación y conservación material de transporte;800,00
2014;15070;3151;215000;91002;Reparación y conservación de mobiliario y enseres;3.800,00
2014;15070;3151;216000;91002;Rep. y conserv. equipos procesos de información;100,00
2014;15070;3151;220000;91002;Ordinario no inventariable;3.000,00
2014;15070;3151;220001;91002;Mobiliario y enseres;100,00
2014;15070;3151;220002;91002;Prensa, revistas y publicaciones periódicas;5.000,00
2014;15070;3151;220003;91002;Libros y otras publicaciones;2.000,00
2014;15070;3151;220004;91002;Material informático;100,00
2014;15070;3151;221000;91002;Energía eléctrica;54.000,00
2014;15070;3151;221001;91002;Agua;4.000,00
2014;15070;3151;221002;91002;Gas;200,00
2014;15070;3151;221003;91002;Combustibles;15.000,00
2014;15070;3151;221004;91002;Vestuario;100,00
2014;15070;3151;221006;91002;Productos farmacéuticos;100,00
2014;15070;3151;221009;91002;Otros suministros;2.000,00
2014;15070;3151;222000;91002;Telefónicas;4.000,00
2014;15070;3151;222001;91002;Postales;100,00
2014;15070;3151;223000;91002;Transporte;1.000,00
2014;15070;3151;225000;91002;Tributos locales;10.000,00
2014;15070;3151;226000;91002;Cánones;50,00
2014;15070;3151;226001;91002;Atenciones protocolarias y representativas;1.200,00
2014;15070;3151;226002;11101;Gastos de divulgación y promoción;53.500,00
2014;15070;3151;226002;91001;Gastos de divulgación y promoción;53.500,00
2014;15070;3151;226002;91002;Gastos de divulgación y promoción;3.000,00
2014;15070;3151;226003;91002;Jurídicos, Contenciosos;3.500,00
2014;15070;3151;226004;91002;Remuneraciones a agentes mediadores independientes;20.000,00
2014;15070;3151;226005;91002;Reuniones y conferencias;5.000,00
2014;15070;3151;226009;91002;Otros gastos diversos;200,00
2014;15070;3151;227000;91002;Limpieza y aseo;80.000,00
2014;15070;3151;227003;91002;Postales;100,00
2014;15070;3151;227006;91002;Estudios y trabajos técnicos;7.000,00
2014;15070;3151;227009;91002;Otros trabajos realizados por otras empresas;2.500,00
2014;15070;3151;230000;91002;Dietas;1.000,00
2014;15070;3151;231000;91002;Locomoción;19.000,00
2014;15070;3151;440110;91002;Conv. UNIZAR Plan  director  prev. r. laborales;18.000,00
2014;15070;3151;480016;39005;Ayudas Jubilación y Reestructuración Empresas;64.710,00
2014;15070;3151;480017;11101;Plan Director Prev.de Riesgos Laborales de la C.A.;67.772,50
2014;15070;3151;480017;91001;Plan Director Prev.de Riesgos Laborales de la C.A.;67.772,50
2014;15070;3151;480018;91002;Convenios Colaboración (Prev. Riesgos Laborales);328.800,00
2014;15070;3151;480019;91002;Servicio Aragonés de Mediación y Arbitraje;820.601,00
2014;15070;3151;480313;11101;Fomento de la igualdad en el ámbito laboral;42.000,00
2014;15070;3151;480313;91001;Fomento de la igualdad en el ámbito laboral;42.000,00
2014;15070;3151;602000;91002;Edificios y otras construcciones;5.000,00
2014;15070;3151;606000;91002;Equipos para procesos de información;6.200,00
2014;15070;3151;770002;91002;Subv. Alojamiento Temporeros (Decreto 43/2000);80.000,00
2014;16010;4111;100000;91002;Retribuciones básicas de Altos Cargos;14.928,12
2014;16010;4111;100001;91002;Otras remuneraciones de Altos Cargos;49.679,28
2014;16010;4111;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;72.779,00
2014;16010;4111;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;108.070,08
2014;16010;4111;120000;91002;Sueldos de Personal Funcionario;1.336.799,28
2014;16010;4111;120005;91002;Trienios de Personal Funcionario;315.537,80
2014;16010;4111;120006;91002;Pagas extraordinarias de Personal Funcionario;509.249,64
2014;16010;4111;121000;91002;Complemento de destino de Personal Funcionario;767.061,72
2014;16010;4111;121001;91002;Complemento específico de Personal Funcionario;1.334.154,48
2014;16010;4111;121009;91002;Otras retribuciones complementarias Funcionarios;9.166,95
2014;16010;4111;130000;91002;Salario base de Personal Laboral Fijo;624.536,88
2014;16010;4111;130001;91002;Antigüedad de Personal Laboral Fijo;108.420,00
2014;16010;4111;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;119.732,53
2014;16010;4111;130003;91002;Otras remuneraciones de Personal Laboral Fijo;125.144,10
2014;16010;4111;131000;91002;Salario base de Personal Laboral Eventual;25.211,40
2014;16010;4111;131001;91002;Otras remuneraciones de Personal Laboral Eventual;7.125,26
2014;16010;4111;160000;91002;Seguridad social;1.390.646,21
2014;16010;4111;205000;91002;Arrendamientos de mobiliario y enseres;954,00
2014;16010;4111;210000;91002;Rep. y conservación de terrenos y bienes naturales;5.500,00
2014;16010;4111;212000;91002;Rep. y conservación edificios y otras construcc.;130.000,00
2014;16010;4111;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;10.000,00
2014;16010;4111;214000;91002;Reparación y conservación material de transporte;11.000,00
2014;16010;4111;215000;91002;Reparación y conservación de mobiliario y enseres;8.000,00
2014;16010;4111;220000;91002;Ordinario no inventariable;30.000,00
2014;16010;4111;220002;91002;Prensa, revistas y publicaciones periódicas;1.000,00
2014;16010;4111;221000;91002;Energía eléctrica;40.000,00
2014;16010;4111;221001;91002;Agua;20.000,00
2014;16010;4111;221002;91002;Gas;54.000,00
2014;16010;4111;221003;91002;Combustibles;25.000,00
2014;16010;4111;221004;91002;Vestuario;400,00
2014;16010;4111;221009;91002;Otros suministros;7.000,00
2014;16010;4111;222000;91002;Telefónicas;40.000,00
2014;16010;4111;222001;91002;Postales;10.000,00
2014;16010;4111;223000;91002;Transporte;1.000,00
2014;16010;4111;224003;91002;Otros riesgos;1.756.500,00
2014;16010;4111;225000;91002;Tributos locales;10.000,00
2014;16010;4111;226001;91002;Atenciones protocolarias y representativas;18.000,00
2014;16010;4111;226002;91002;Gastos de divulgación y promoción;6.000,00
2014;16010;4111;226003;91002;Jurídicos, Contenciosos;215.000,00
2014;16010;4111;226005;91002;Reuniones y conferencias;2.000,00
2014;16010;4111;227000;91002;Limpieza y aseo;330.000,00
2014;16010;4111;227001;91002;Seguridad;100.000,00
2014;16010;4111;227006;91002;Estudios y trabajos técnicos;1.000,00
2014;16010;4111;227009;91002;Otros trabajos realizados por otras empresas;374.000,00
2014;16010;4111;230000;91002;Dietas;3.000,00
2014;16010;4111;231000;91002;Locomoción;4.000,00
2014;16010;4111;251003;91002;Realización de cursos de formación externa;1.604,93
2014;16010;4111;605000;91002;Mobiliario y enseres;4.000,00
2014;16010;4111;606000;91002;Equipos para procesos de información;4.000,00
2014;16020;4131;120000;91002;Sueldos de Personal Funcionario;1.963.866,96
2014;16020;4131;120005;91002;Trienios de Personal Funcionario;453.430,64
2014;16020;4131;120006;91002;Pagas extraordinarias de Personal Funcionario;724.887,94
2014;16020;4131;121000;91002;Complemento de destino de Personal Funcionario;1.139.183,16
2014;16020;4131;121001;91002;Complemento específico de Personal Funcionario;1.990.665,60
2014;16020;4131;121009;91002;Otras retribuciones complementarias Funcionarios;22.880,16
2014;16020;4131;160000;91002;Seguridad social;1.516.157,35
2014;16020;4131;215000;39015;Reparación y conservación de mobiliario y enseres;100,00
2014;16020;4131;215000;91002;Reparación y conservación de mobiliario y enseres;2.000,00
2014;16020;4131;220000;39015;Ordinario no inventariable;200,00
2014;16020;4131;220000;39049;Ordinario no inventariable;20.000,00
2014;16020;4131;220000;91002;Ordinario no inventariable;60.000,00
2014;16020;4131;221009;91002;Otros suministros;10.000,00
2014;16020;4131;222000;39015;Telefónicas;1.000,00
2014;16020;4131;222000;91002;Telefónicas;60.000,00
2014;16020;4131;222001;91002;Postales;20.000,00
2014;16020;4131;223000;39049;Transporte;5.000,00
2014;16020;4131;223000;91002;Transporte;2.000,00
2014;16020;4131;225000;91002;Tributos locales;30.000,00
2014;16020;4131;226001;91002;Atenciones protocolarias y representativas;1.000,00
2014;16020;4131;226002;91002;Gastos de divulgación y promoción;10.000,00
2014;16020;4131;226003;91002;Jurídicos, Contenciosos;44.549,44
2014;16020;4131;226004;91002;Remuneraciones a agentes mediadores independientes;40.000,00
2014;16020;4131;226005;39015;Reuniones y conferencias;62.000,00
2014;16020;4131;226005;39049;Reuniones y conferencias;30.000,00
2014;16020;4131;226005;91002;Reuniones y conferencias;6.000,00
2014;16020;4131;227000;91002;Limpieza y aseo;10.000,00
2014;16020;4131;227006;39049;Estudios y trabajos técnicos;67.135,24
2014;16020;4131;227009;39049;Otros trabajos realizados por otras empresas;85.000,00
2014;16020;4131;227009;91002;Otros trabajos realizados por otras empresas;80.000,00
2014;16020;4131;230000;39015;Dietas;300,00
2014;16020;4131;230000;39049;Dietas;3.000,00
2014;16020;4131;230000;91002;Dietas;4.000,00
2014;16020;4131;231000;39015;Locomoción;1.195,74
2014;16020;4131;231000;39049;Locomoción;5.000,00
2014;16020;4131;231000;91002;Locomoción;10.000,00
2014;16020;4131;261005;91002;Programas de transporte sanitario;9.739.353,12
2014;16020;4131;261009;39049;Otros conciertos de Asistencia Sanitaria;400.000,00
2014;16020;4131;261009;91002;Otros conciertos de Asistencia Sanitaria;28.344.708,17
2014;16020;4131;440057;91002;Trasnf. Consorcio Arag. Sanitario Alta Resolución;17.375.681,25
2014;16020;4131;480057;91002;Transferencia a la Fundación Andrea Prader;4.000,00
2014;16020;4131;480059;91002;Prestaciones-Entregas por desplazamiento;616.720,00
2014;16020;4131;480060;91002;Prestaciones-Prótesis;1.314.710,00
2014;16020;4131;480061;91002;Prestaciones-Vehículos para inválidos;1.310.570,00
2014;16020;4131;480185;91002;Desplazamiento de pacientes;1.500.000,00
2014;16020;4131;602000;91002;Edificios y otras construcciones;50.000,00
2014;16020;4131;605000;91002;Mobiliario y enseres;5.000,00
2014;16020;4131;606000;91002;Equipos para procesos de información;7.600,00
2014;16020;4131;609000;91002;Inmovilizado Inmaterial;175.000,00
2014;16020;4131;740026;91002;Transf. Consorcio Arag. Sanitario Alta Resolución;64.125,00
2014;16030;4431;120000;91002;Sueldos de Personal Funcionario;455.405,76
2014;16030;4431;120005;91002;Trienios de Personal Funcionario;115.766,40
2014;16030;4431;120006;91002;Pagas extraordinarias de Personal Funcionario;169.236,12
2014;16030;4431;121000;91002;Complemento de destino de Personal Funcionario;252.841,08
2014;16030;4431;121001;91002;Complemento específico de Personal Funcionario;482.875,44
2014;16030;4431;160000;91002;Seguridad social;352.822,34
2014;16030;4431;215000;91002;Reparación y conservación de mobiliario y enseres;1.000,00
2014;16030;4431;220000;91002;Ordinario no inventariable;24.000,00
2014;16030;4431;220003;91002;Libros y otras publicaciones;20.000,00
2014;16030;4431;221009;91002;Otros suministros;12.000,00
2014;16030;4431;222000;91002;Telefónicas;5.000,00
2014;16030;4431;222001;91002;Postales;4.000,00
2014;16030;4431;223000;91002;Transporte;6.000,00
2014;16030;4431;226001;91002;Atenciones protocolarias y representativas;600,00
2014;16030;4431;226002;91002;Gastos de divulgación y promoción;20.000,00
2014;16030;4431;226005;91002;Reuniones y conferencias;10.000,00
2014;16030;4431;226009;91002;Otros gastos diversos;1.000,00
2014;16030;4431;227000;91002;Limpieza y aseo;10.000,00
2014;16030;4431;227006;91002;Estudios y trabajos técnicos;56.000,00
2014;16030;4431;227009;91002;Otros trabajos realizados por otras empresas;50.000,00
2014;16030;4431;230000;91002;Dietas;2.000,00
2014;16030;4431;231000;91002;Locomoción;4.000,00
2014;16030;4431;239000;39016;Otras indemnizaciones;24.271,59
2014;16030;4431;239000;91002;Otras indemnizaciones;37.728,41
2014;16030;4431;251000;91002;Realización de cursos de formación interna;1.841,36
2014;16030;4431;460016;91002;Oficinas EE. Locales de Información al Consumidor;300.000,00
2014;16030;4431;480062;91002;Centros escolares para proyectos sobre Consumo;40.000,00
2014;16030;4431;480063;91002;Promoción del Consumo;272.744,00
2014;16030;4431;605000;91002;Mobiliario y enseres;500,00
2014;16030;4431;606000;91002;Equipos para procesos de información;500,00
2014;16040;4134;120000;91002;Sueldos de Personal Funcionario;5.189.985,60
2014;16040;4134;120005;91002;Trienios de Personal Funcionario;1.216.609,36
2014;16040;4134;120006;91002;Pagas extraordinarias de Personal Funcionario;1.743.039,37
2014;16040;4134;121000;91002;Complemento de destino de Personal Funcionario;2.625.205,44
2014;16040;4134;121001;91002;Complemento específico de Personal Funcionario;5.402.256,20
2014;16040;4134;121009;91002;Otras retribuciones complementarias Funcionarios;59.332,50
2014;16040;4134;130000;91002;Salario base de Personal Laboral Fijo;139.637,76
2014;16040;4134;130001;91002;Antigüedad de Personal Laboral Fijo;22.530,00
2014;16040;4134;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;26.922,82
2014;16040;4134;130003;91002;Otras remuneraciones de Personal Laboral Fijo;23.014,56
2014;16040;4134;160000;91002;Seguridad social;3.763.821,23
2014;16040;4134;212000;91002;Rep. y conservación edificios y otras construcc.;30.000,00
2014;16040;4134;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;180.000,00
2014;16040;4134;214000;91002;Reparación y conservación material de transporte;40.000,00
2014;16040;4134;215000;91002;Reparación y conservación de mobiliario y enseres;10.000,00
2014;16040;4134;220000;91002;Ordinario no inventariable;40.000,00
2014;16040;4134;220003;91002;Libros y otras publicaciones;20.000,00
2014;16040;4134;220004;91002;Material informático;1.000,00
2014;16040;4134;221000;91002;Energía eléctrica;130.000,00
2014;16040;4134;221001;91002;Agua;6.000,00
2014;16040;4134;221002;91002;Gas;70.000,00
2014;16040;4134;221003;91002;Combustibles;80.000,00
2014;16040;4134;221004;91002;Vestuario;2.000,00
2014;16040;4134;221005;91002;Productos alimenticios;400,00
2014;16040;4134;221006;39019;Productos farmacéuticos;64.032,53
2014;16040;4134;221006;91002;Productos farmacéuticos;2.807.122,04
2014;16040;4134;221009;91002;Otros suministros;20.000,00
2014;16040;4134;221012;91002;Material de laboratorio;350.000,00
2014;16040;4134;222000;91002;Telefónicas;80.000,00
2014;16040;4134;222001;91002;Postales;30.000,00
2014;16040;4134;223000;91002;Transporte;34.000,00
2014;16040;4134;225000;91002;Tributos locales;25.000,00
2014;16040;4134;226001;91002;Atenciones protocolarias y representativas;1.000,00
2014;16040;4134;226002;91002;Gastos de divulgación y promoción;30.000,00
2014;16040;4134;226005;91002;Reuniones y conferencias;5.000,00
2014;16040;4134;226009;91002;Otros gastos diversos;500,00
2014;16040;4134;227000;91002;Limpieza y aseo;30.000,00
2014;16040;4134;227001;91002;Seguridad;50.000,00
2014;16040;4134;227006;91002;Estudios y trabajos técnicos;80.000,00
2014;16040;4134;227009;91002;Otros trabajos realizados por otras empresas;139.995,00
2014;16040;4134;230000;91002;Dietas;6.000,00
2014;16040;4134;231000;91002;Locomoción;35.000,00
2014;16040;4134;251003;91002;Realización de cursos de formación externa;3.000,00
2014;16040;4134;261009;91002;Otros conciertos de Asistencia Sanitaria;325.000,00
2014;16040;4134;460018;39018;Prev., Asistencia y Reinserción Drogodependencias;359.075,30
2014;16040;4134;480064;39018;Actuaciones en materia de Salud Pública;5.000,00
2014;16040;4134;480066;39018;Prev., Asistencia y Reinserción Drogodependencias;198.778,00
2014;16040;4134;480067;39017;Programa Prevención S.I.D.A.;134.195,67
2014;16040;4134;603000;91002;Maquinaria, instalación y utillaje;8.000,00
2014;16040;4134;606000;91002;Equipos para procesos de información;6.500,00
2014;16050;4132;120000;91002;Sueldos de Personal Funcionario;231.675,36
2014;16050;4132;120005;91002;Trienios de Personal Funcionario;60.977,14
2014;16050;4132;120006;91002;Pagas extraordinarias de Personal Funcionario;90.154,90
2014;16050;4132;121000;91002;Complemento de destino de Personal Funcionario;149.738,64
2014;16050;4132;121001;91002;Complemento específico de Personal Funcionario;294.597,96
2014;16050;4132;160000;91002;Seguridad social;192.606,32
2014;16050;4132;215000;91002;Reparación y conservación de mobiliario y enseres;1.000,00
2014;16050;4132;216000;91002;Rep. y conserv. equipos procesos de información;9.000,00
2014;16050;4132;220003;91002;Libros y otras publicaciones;2.000,00
2014;16050;4132;221009;91002;Otros suministros;1.000,00
2014;16050;4132;222000;91002;Telefónicas;6.000,00
2014;16050;4132;222001;91002;Postales;18.000,00
2014;16050;4132;223000;91002;Transporte;1.500,00
2014;16050;4132;226001;91002;Atenciones protocolarias y representativas;1.800,00
2014;16050;4132;226002;91002;Gastos de divulgación y promoción;6.000,00
2014;16050;4132;226005;91002;Reuniones y conferencias;4.000,00
2014;16050;4132;227006;91002;Estudios y trabajos técnicos;30.000,00
